player_name,country,market_value_eur,market_value_source,highest_market_value_eur,latest_market_value_eur,latest_market_value_date,salimt_latest_market_value_eur,salimt_latest_market_value_date,tm_market_value_in_eur,tm_highest_market_value_in_eur,tm_url,data_source,data_refresh_date
Jaouen Hadjam,Algeria,2000000,transfermarkt_profile,2000000,2000000.0,2024-05-31,9000000.0,2025-06-09,2000000.0,2000000.0,https://www.transfermarkt.co.uk/jaouen-hadjam/profil/spieler/750903,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Hicham Boudaoui,Algeria,12000000,transfermarkt_profile,15000000,12000000.0,2025-12-15,15000000.0,2025-06-02,12000000.0,15000000.0,https://www.transfermarkt.co.uk/hicham-boudaoui/profil/spieler/560593,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rayan Aït-Nouri,Algeria,40000000,transfermarkt_profile,40000000,40000000.0,2025-12-09,35000000.0,2025-05-29,40000000.0,40000000.0,https://www.transfermarkt.co.uk/rayan-ait-nouri/profil/spieler/578391,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Oussama Benbot,Algeria,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/oussama-benbout/profil/spieler/437982,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rafik Belghali,Algeria,7000000,transfermarkt_profile,7000000,7000000.0,2025-12-23,,,7000000.0,7000000.0,https://www.transfermarkt.co.uk/rafik-belghali/profil/spieler/864306,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohamed Amoura,Algeria,32000000,transfermarkt_profile,32000000,32000000.0,2025-12-19,32000000.0,2025-06-04,32000000.0,32000000.0,https://www.transfermarkt.co.uk/mohamed-amoura/profil/spieler/746910,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nabil Bentaleb,Algeria,5000000,transfermarkt_profile,20000000,5000000.0,2025-12-15,6000000.0,2025-06-02,5000000.0,20000000.0,https://www.transfermarkt.co.uk/nabil-bentaleb/profil/spieler/245537,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Adil Boulbina,Algeria,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/adil-boulbina/profil/spieler/748443,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ramy Bensebaini,Algeria,7000000,transfermarkt_profile,22000000,7000000.0,2025-12-19,7000000.0,2025-06-04,7000000.0,22000000.0,https://www.transfermarkt.co.uk/ramy-bensebaini/profil/spieler/284732,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ibrahim Maza,Algeria,600000,transfermarkt_profile,600000,600000.0,2023-06-19,12000000.0,2025-06-18,600000.0,600000.0,https://www.transfermarkt.co.uk/ibrahim-maza/profil/spieler/905011,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Luca Zidane,Algeria,2000000,transfermarkt_profile,2000000,2000000.0,2023-06-14,1500000.0,2025-06-23,2000000.0,2000000.0,https://www.transfermarkt.co.uk/luca-zidane/profil/spieler/283489,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yacine Titraoui,Algeria,5000000,transfermarkt_profile,5000000,5000000.0,2025-12-10,,,5000000.0,5000000.0,https://www.transfermarkt.co.uk/yassine-titraoui/profil/spieler/748445,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Farès Ghedjemis,Algeria,600000,transfermarkt_profile,600000,600000.0,2024-06-05,450000.0,2025-06-01,600000.0,600000.0,https://www.transfermarkt.co.uk/fares-ghedjemis/profil/spieler/888738,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Samir Chergui,Algeria,700000,salimt_latest_market_value,700000,,,700000.0,2025-06-01,,,https://www.transfermarkt.co.uk/samir-chergui/profil/spieler/668167,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Juan Musso,Argentina,5000000,transfermarkt_profile,20000000,5000000.0,2024-06-05,3500000.0,2025-06-08,5000000.0,20000000.0,https://www.transfermarkt.co.uk/juan-musso/profil/spieler/242359,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Leonardo Balerdi,Argentina,20000000,transfermarkt_profile,20000000,20000000.0,2025-12-15,20000000.0,2025-06-02,20000000.0,20000000.0,https://www.transfermarkt.co.uk/leonardo-balerdi/profil/spieler/575998,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nicolás Tagliafico,Argentina,8000000,transfermarkt_profile,35000000,8000000.0,2024-06-03,6000000.0,2025-06-02,8000000.0,35000000.0,https://www.transfermarkt.co.uk/nicolas-tagliafico/profil/spieler/131225,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonzalo Montiel,Argentina,4500000,transfermarkt_profile,17000000,4500000.0,2025-12-17,5000000.0,2025-06-01,4500000.0,17000000.0,https://www.transfermarkt.co.uk/gonzalo-montiel/profil/spieler/402733,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Leandro Paredes,Argentina,5000000,transfermarkt_profile,40000000,5000000.0,2025-12-17,5000000.0,2025-06-16,5000000.0,40000000.0,https://www.transfermarkt.co.uk/leandro-paredes/profil/spieler/166237,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Lisandro Martínez,Argentina,50000000,transfermarkt_profile,50000000,50000000.0,2024-07-19,40000000.0,2025-05-29,50000000.0,50000000.0,https://www.transfermarkt.co.uk/lisandro-martinez/profil/spieler/480762,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rodrigo De Paul,Argentina,15000000,transfermarkt_profile,40000000,15000000.0,2025-12-11,20000000.0,2025-09-11,15000000.0,40000000.0,https://www.transfermarkt.co.uk/rodrigo-de-paul/profil/spieler/255901,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Valentín Barco,Argentina,13000000,transfermarkt_profile,13000000,13000000.0,2024-05-27,12000000.0,2025-06-02,13000000.0,13000000.0,https://www.transfermarkt.co.uk/valentin-barco/profil/spieler/849410,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Julián Alvarez,Argentina,100000000,transfermarkt_profile,100000000,100000000.0,2025-12-12,100000000.0,2025-06-08,100000000.0,100000000.0,https://www.transfermarkt.co.uk/julian-alvarez/profil/spieler/576024,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Lionel Messi,Argentina,35000000,transfermarkt_profile,180000000,35000000.0,2023-08-22,18000000.0,2025-06-04,35000000.0,180000000.0,https://www.transfermarkt.co.uk/lionel-messi/profil/spieler/28003,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Giovani Lo Celso,Argentina,16000000,transfermarkt_profile,50000000,16000000.0,2024-05-27,15000000.0,2025-06-08,16000000.0,50000000.0,https://www.transfermarkt.co.uk/giovani-lo-celso/profil/spieler/348795,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gerónimo Rulli,Argentina,9000000,transfermarkt_profile,14000000,9000000.0,2025-12-15,8000000.0,2025-06-02,9000000.0,14000000.0,https://www.transfermarkt.co.uk/geronimo-rulli/profil/spieler/229604,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Cristian Romero,Argentina,60000000,transfermarkt_profile,65000000,60000000.0,2025-12-09,50000000.0,2025-05-29,60000000.0,65000000.0,https://www.transfermarkt.co.uk/cristian-romero/profil/spieler/355915,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Exequiel Palacios,Argentina,30000000,transfermarkt_profile,45000000,30000000.0,2025-12-19,40000000.0,2025-06-04,30000000.0,45000000.0,https://www.transfermarkt.co.uk/exequiel-palacios/profil/spieler/401578,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nicolás González,Argentina,35000000,transfermarkt_profile,40000000,35000000.0,2024-06-05,24000000.0,2025-06-16,35000000.0,40000000.0,https://www.transfermarkt.co.uk/nico-gonzalez/profil/spieler/486031,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Thiago Almada,Argentina,20000000,transfermarkt_profile,27000000,20000000.0,2025-12-12,25000000.0,2025-06-02,20000000.0,27000000.0,https://www.transfermarkt.co.uk/thiago-almada/profil/spieler/576028,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Giuliano Simeone,Argentina,40000000,transfermarkt_profile,40000000,40000000.0,2025-12-12,35000000.0,2025-06-08,40000000.0,40000000.0,https://www.transfermarkt.co.uk/giuliano-simeone/profil/spieler/742201,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nico Paz,Argentina,65000000,transfermarkt_profile,65000000,65000000.0,2025-12-23,35000000.0,2025-06-16,65000000.0,65000000.0,https://www.transfermarkt.co.uk/nico-paz/profil/spieler/948294,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nicolás Otamendi,Argentina,1000000,transfermarkt_profile,35000000,1000000.0,2025-12-18,1000000.0,2025-05-29,1000000.0,35000000.0,https://www.transfermarkt.co.uk/nicolas-otamendi/profil/spieler/54781,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alexis Mac Allister,Argentina,85000000,transfermarkt_profile,100000000,85000000.0,2025-12-09,100000000.0,2025-05-29,85000000.0,100000000.0,https://www.transfermarkt.co.uk/alexis-mac-allister/profil/spieler/534033,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
José Manuel López,Argentina,12000000,salimt_latest_market_value,12000000,,,12000000.0,2025-09-04,,,https://www.transfermarkt.co.uk/jose-manuel-lopez/profil/spieler/844797,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Lautaro Martínez,Argentina,85000000,transfermarkt_profile,110000000,85000000.0,2025-12-23,95000000.0,2025-06-16,85000000.0,110000000.0,https://www.transfermarkt.co.uk/lautaro-martinez/profil/spieler/406625,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Emiliano Martínez,Argentina,15000000,transfermarkt_profile,35000000,15000000.0,2025-12-09,20000000.0,2025-05-29,15000000.0,35000000.0,https://www.transfermarkt.co.uk/emiliano-martinez/profil/spieler/111873,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Enzo Fernández,Argentina,85000000,transfermarkt_profile,85000000,85000000.0,2025-12-09,75000000.0,2025-05-29,85000000.0,85000000.0,https://www.transfermarkt.co.uk/enzo-fernandez/profil/spieler/648195,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Facundo Medina,Argentina,20000000,transfermarkt_profile,25000000,20000000.0,2025-12-15,25000000.0,2025-06-02,20000000.0,25000000.0,https://www.transfermarkt.co.uk/facundo-medina/profil/spieler/474800,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nahuel Molina,Argentina,15000000,transfermarkt_profile,50000000,15000000.0,2025-12-12,20000000.0,2025-06-08,15000000.0,50000000.0,https://www.transfermarkt.co.uk/nahuel-molina/profil/spieler/424042,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alexander Schlager,Austria,2500000,salimt_latest_market_value,2500000,,,2500000.0,2025-06-05,,,https://www.transfermarkt.co.uk/alexander-schlager/profil/spieler/186374,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
David Affengruber,Austria,5000000,salimt_latest_market_value,5000000,,,5000000.0,2025-06-23,,,https://www.transfermarkt.co.uk/david-affengruber/profil/spieler/452483,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Kevin Danso,Austria,22000000,transfermarkt_profile,25000000,22000000.0,2025-12-09,25000000.0,2025-05-29,22000000.0,25000000.0,https://www.transfermarkt.co.uk/kevin-danso/profil/spieler/263236,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Xaver Schlager,Austria,28000000,transfermarkt_profile,28000000,28000000.0,2024-05-29,10000000.0,2025-06-04,28000000.0,28000000.0,https://www.transfermarkt.co.uk/xaver-schlager/profil/spieler/223979,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Stefan Posch,Austria,14000000,transfermarkt_profile,14000000,14000000.0,2024-06-05,8000000.0,2025-06-16,14000000.0,14000000.0,https://www.transfermarkt.co.uk/stefan-posch/profil/spieler/223974,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nicolas Seiwald,Austria,16000000,transfermarkt_profile,20000000,16000000.0,2024-05-29,18000000.0,2025-06-04,16000000.0,20000000.0,https://www.transfermarkt.co.uk/nicolas-seiwald/profil/spieler/404950,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marko Arnautović,Austria,2500000,transfermarkt_profile,35000000,2500000.0,2025-12-11,3000000.0,2025-06-16,2500000.0,35000000.0,https://www.transfermarkt.co.uk/marko-arnautovic/profil/spieler/41384,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
David Alaba,Austria,20000000,transfermarkt_profile,65000000,20000000.0,2024-06-07,6000000.0,2025-06-08,20000000.0,65000000.0,https://www.transfermarkt.co.uk/david-alaba/profil/spieler/59016,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marcel Sabitzer,Austria,7000000,transfermarkt_profile,42000000,7000000.0,2025-12-19,8000000.0,2025-06-04,7000000.0,42000000.0,https://www.transfermarkt.co.uk/marcel-sabitzer/profil/spieler/106987,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Florian Grillitsch,Austria,2000000,transfermarkt_profile,25000000,2000000.0,2025-12-18,2000000.0,2025-06-08,2000000.0,25000000.0,https://www.transfermarkt.co.uk/florian-grillitsch/profil/spieler/195736,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Michael Gregoritsch,Austria,1500000,transfermarkt_profile,20000000,1500000.0,2025-12-15,3000000.0,2025-06-04,1500000.0,20000000.0,https://www.transfermarkt.co.uk/michael-gregoritsch/profil/spieler/120205,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Florian Wiegele,Austria,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/florian-wiegele/profil/spieler/393999,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Patrick Pentz,Austria,2200000,transfermarkt_profile,3000000,2200000.0,2025-12-15,2500000.0,2025-06-15,2200000.0,3000000.0,https://www.transfermarkt.co.uk/patrick-pentz/profil/spieler/223972,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Saša Kalajdžić,Austria,2000000,transfermarkt_profile,25000000,2000000.0,2025-12-22,4000000.0,2025-05-29,2000000.0,25000000.0,https://www.transfermarkt.co.uk/sasa-kalajdzic/profil/spieler/369567,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Philipp Lienhart,Austria,12000000,transfermarkt_profile,20000000,12000000.0,2025-12-19,12000000.0,2025-06-04,12000000.0,20000000.0,https://www.transfermarkt.co.uk/philipp-lienhart/profil/spieler/225657,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Phillipp Mwene,Austria,1500000,transfermarkt_profile,3000000,1500000.0,2025-12-19,1800000.0,2025-06-04,1500000.0,3000000.0,https://www.transfermarkt.co.uk/phillipp-mwene/profil/spieler/127573,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Carney Chukwuemeka,Austria,25000000,transfermarkt_profile,25000000,25000000.0,2025-12-19,18000000.0,2025-06-04,25000000.0,25000000.0,https://www.transfermarkt.co.uk/carney-chukwuemeka/profil/spieler/659459,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Romano Schmid,Austria,17000000,transfermarkt_profile,17000000,17000000.0,2025-12-19,17000000.0,2025-06-04,17000000.0,17000000.0,https://www.transfermarkt.co.uk/romano-schmid/profil/spieler/346853,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Christoph Baumgartner,Austria,18000000,transfermarkt_profile,24000000,18000000.0,2024-05-29,12000000.0,2025-06-04,18000000.0,24000000.0,https://www.transfermarkt.co.uk/christoph-baumgartner/profil/spieler/324278,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Konrad Laimer,Austria,32000000,transfermarkt_profile,32000000,32000000.0,2025-12-19,25000000.0,2025-06-04,32000000.0,32000000.0,https://www.transfermarkt.co.uk/konrad-laimer/profil/spieler/223967,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Patrick Wimmer,Austria,15000000,transfermarkt_profile,18000000,15000000.0,2025-12-19,15000000.0,2025-06-04,15000000.0,18000000.0,https://www.transfermarkt.co.uk/patrick-wimmer/profil/spieler/533295,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alexander Prass,Austria,5000000,transfermarkt_profile,12000000,5000000.0,2025-12-19,5000000.0,2025-06-04,5000000.0,12000000.0,https://www.transfermarkt.co.uk/alexander-prass/profil/spieler/434116,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marco Friedl,Austria,12000000,transfermarkt_profile,12000000,12000000.0,2025-12-19,12000000.0,2025-06-04,12000000.0,12000000.0,https://www.transfermarkt.co.uk/marco-friedl/profil/spieler/156990,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Paul Wanner,Austria,14000000,transfermarkt_profile,18000000,14000000.0,2025-12-02,18000000.0,2025-06-04,14000000.0,18000000.0,https://www.transfermarkt.co.uk/paul-wanner/profil/spieler/900909,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Michael Svoboda,Austria,900000,transfermarkt_profile,900000,900000.0,2023-06-12,2500000.0,2025-06-16,900000.0,900000.0,https://www.transfermarkt.co.uk/michael-svoboda/profil/spieler/438961,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alessandro Schöpf,Austria,1800000,transfermarkt_profile,7500000,1800000.0,2023-08-22,700000.0,2025-06-05,1800000.0,7500000.0,https://www.transfermarkt.co.uk/alessandro-schopf/profil/spieler/118397,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yazeed Abulaila,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/yazeed-abulaila/profil/spieler/261850,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohammad Abu Hashish,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohammad-abu-hasheesh/profil/spieler/895249,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdallah Nasib,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abdallah-nasib/profil/spieler/882197,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Husam Abu Dahab,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/husam-abu-dahab/profil/spieler/895291,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yazan Al-Arab,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/yazan-al-arab/profil/spieler/539961,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Amer Jamous,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/amer-jamous/profil/spieler/744040,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohammad Abu Zrayq,Jordan,175000,salimt_latest_market_value,175000,,,175000.0,2025-05-13,,,https://www.transfermarkt.co.uk/mohammad-abualnadi/profil/spieler/658052,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Noor Al-Rawabdeh,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/noor-al-rawabdeh/profil/spieler/561485,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ali Olwan,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ali-olwan/profil/spieler/664057,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Musa Al-Taamari,Jordan,6000000,transfermarkt_profile,8000000,6000000.0,2025-12-15,6000000.0,2025-06-02,6000000.0,8000000.0,https://www.transfermarkt.co.uk/mousa-tamari/profil/spieler/551505,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Odeh Al-Fakhouri,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/odeh-fakhoury/profil/spieler/1252820,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nour Bani Attiah,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/noureddin-bani-attiah/profil/spieler/261837,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mahmoud Al-Mardi,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mahmoud-al-mardi/profil/spieler/401086,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rajaei Ayed,Jordan,350000,salimt_latest_market_value,350000,,,350000.0,2025-05-29,,,https://www.transfermarkt.co.uk/rajaei-ayed/profil/spieler/261842,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ibrahim Sadeh,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ibrahim-saadeh/profil/spieler/709974,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mo Abualnadi,Jordan,175000,salimt_latest_market_value,175000,,,175000.0,2025-05-13,,,https://www.transfermarkt.co.uk/mohammad-abualnadi/profil/spieler/658052,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Salim Obaid,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/saleem-obaid/profil/spieler/658807,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ibrahim Sabra,Jordan,275000,salimt_latest_market_value,275000,,,275000.0,2025-05-29,,,https://www.transfermarkt.co.uk/ibrahim-sabra/profil/spieler/1142382,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Saed Al-Rosan,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/saed-al-rosan/profil/spieler/561481,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohannad Abu Taha,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohannad-abu-taha/profil/spieler/883111,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nizar Al-Rashdan,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/nizar-al-rashdan/profil/spieler/734751,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdallah Al-Fakhouri,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abdallah-al-fakhouri/profil/spieler/658805,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ihsan Haddad,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ehsan-haddad/profil/spieler/310943,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ali Azaizeh,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ali-azaizeh/profil/spieler/1059056,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohammad Al-Dawoud,Jordan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohammad-al-dawoud/profil/spieler/310801,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Anas Badawi,Jordan,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
David Ospina,Colombia,3000000,transfermarkt_profile,8000000,3000000.0,2023-06-12,400000.0,2025-06-19,3000000.0,8000000.0,https://www.transfermarkt.co.uk/david-ospina/profil/spieler/73396,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Daniel Muñoz,Colombia,27000000,transfermarkt_profile,27000000,27000000.0,2025-12-09,25000000.0,2025-05-29,27000000.0,27000000.0,https://www.transfermarkt.co.uk/daniel-munoz/profil/spieler/493003,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jhon Lucumí,Colombia,17000000,transfermarkt_profile,17000000,17000000.0,2024-06-05,22000000.0,2025-06-16,17000000.0,17000000.0,https://www.transfermarkt.co.uk/jhon-lucumi/profil/spieler/413565,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Santiago Arias,Colombia,2500000,transfermarkt_profile,20000000,2500000.0,2023-08-22,2000000.0,2025-06-05,2500000.0,20000000.0,https://www.transfermarkt.co.uk/santiago-arias/profil/spieler/120443,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Kevin Castaño,Colombia,5000000,transfermarkt_profile,5000000,5000000.0,2024-06-04,8000000.0,2025-06-01,5000000.0,5000000.0,https://www.transfermarkt.co.uk/kevin-castano/profil/spieler/857948,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Richard Ríos,Colombia,16000000,salimt_latest_market_value,16000000,,,16000000.0,2025-06-05,,,https://www.transfermarkt.co.uk/richard-rios/profil/spieler/735573,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Luis Díaz,Colombia,70000000,transfermarkt_profile,85000000,70000000.0,2025-12-19,70000000.0,2025-05-29,70000000.0,85000000.0,https://www.transfermarkt.co.uk/luis-diaz/profil/spieler/480692,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jorge Carrascal,Colombia,9000000,transfermarkt_profile,9000000,9000000.0,2025-12-10,7000000.0,2025-06-03,9000000.0,9000000.0,https://www.transfermarkt.co.uk/jorge-carrascal/profil/spieler/354145,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jhon Córdoba,Colombia,10000000,transfermarkt_profile,17000000,10000000.0,2025-12-16,12000000.0,2025-06-03,10000000.0,17000000.0,https://www.transfermarkt.co.uk/jhon-cordoba/profil/spieler/185245,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
James Rodríguez,Colombia,6000000,transfermarkt_profile,80000000,6000000.0,2023-05-22,2500000.0,2025-05-25,6000000.0,80000000.0,https://www.transfermarkt.co.uk/james-rodriguez/profil/spieler/88103,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jhon Arias,Colombia,17000000,salimt_latest_market_value,17000000,,,17000000.0,2025-06-05,,,https://www.transfermarkt.co.uk/jhon-arias/profil/spieler/588989,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Camilo Vargas,Colombia,600000,salimt_latest_market_value,600000,,,600000.0,2025-05-25,,,https://www.transfermarkt.co.uk/camilo-vargas/profil/spieler/74113,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yerry Mina,Colombia,3000000,transfermarkt_profile,30000000,3000000.0,2025-12-23,3000000.0,2025-06-16,3000000.0,30000000.0,https://www.transfermarkt.co.uk/yerry-mina/profil/spieler/289446,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gustavo Puerta,Colombia,3000000,transfermarkt_profile,3000000,3000000.0,2024-05-29,,,3000000.0,3000000.0,https://www.transfermarkt.co.uk/gustavo-puerta/profil/spieler/936981,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Juan Portilla,Colombia,3500000,salimt_latest_market_value,3500000,,,3500000.0,2025-06-01,,,https://www.transfermarkt.co.uk/juan-portilla/profil/spieler/585747,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jefferson Lerma,Colombia,8000000,transfermarkt_profile,25000000,8000000.0,2025-12-09,10000000.0,2025-05-29,8000000.0,25000000.0,https://www.transfermarkt.co.uk/jefferson-lerma/profil/spieler/262980,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Johan Mojica,Colombia,1800000,transfermarkt_profile,5000000,1800000.0,2025-12-12,2000000.0,2025-06-08,1800000.0,5000000.0,https://www.transfermarkt.co.uk/johan-mojica/profil/spieler/262939,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Willer Ditta,Colombia,5000000,salimt_latest_market_value,5000000,,,5000000.0,2025-05-25,,,https://www.transfermarkt.co.uk/willer-ditta/profil/spieler/609255,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Cucho Hernández,Colombia,18000000,transfermarkt_profile,18000000,18000000.0,2025-12-12,18000000.0,2025-06-08,18000000.0,18000000.0,https://www.transfermarkt.co.uk/cucho-hernandez/profil/spieler/459463,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Juan Fernando Quintero,Colombia,2500000,transfermarkt_profile,15000000,2500000.0,2023-07-07,,,2500000.0,15000000.0,https://www.transfermarkt.co.uk/juan-fernando-quintero/profil/spieler/122582,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jaminton Campaz,Colombia,6000000,salimt_latest_market_value,6000000,,,6000000.0,2025-06-01,,,https://www.transfermarkt.co.uk/jaminton-campaz/profil/spieler/491553,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
